lat,long,time,pm
22.58,88.43,9/15/2023 20:00,15.91717156
22.59,88.36,9/15/2023 20:00,20.98067403
22.6,88.37,9/15/2023 20:00,21.8106642
22.6,88.41,9/15/2023 20:00,20.86010669
22.48,88.39,9/15/2023 21:00,27.3382689
22.5,88.35,9/15/2023 21:00,23.89489612
22.51,88.34,9/15/2023 21:00,16.32453986
22.51,88.36,9/15/2023 21:00,18.28585423
22.51,88.37,9/15/2023 21:00,16.2734954
22.54,88.34,9/15/2023 21:00,18.97426992
22.54,88.35,9/15/2023 21:00,22.22021876
22.57,88.36,9/15/2023 21:00,21.90854026
22.57,88.42,9/15/2023 21:00,18.7440959
22.58,88.43,9/15/2023 21:00,16.61889813
22.59,88.36,9/15/2023 21:00,22.30936072
22.6,88.37,9/15/2023 21:00,21.36835275
22.6,88.41,9/15/2023 21:00,21.0173174
22.48,88.39,9/15/2023 22:00,25.41531902
22.5,88.35,9/15/2023 22:00,24.02131428
22.51,88.34,9/15/2023 22:00,16.60426831
22.51,88.36,9/15/2023 22:00,17.57699565
22.51,88.37,9/15/2023 22:00,15.65632625
22.54,88.34,9/15/2023 22:00,19.10667789
22.54,88.35,9/15/2023 22:00,20.83009698
22.57,88.36,9/15/2023 22:00,22.73016581
22.57,88.42,9/15/2023 22:00,18.29991414
22.58,88.43,9/15/2023 22:00,15.84694954
22.59,88.36,9/15/2023 22:00,20.10661435
22.6,88.37,9/15/2023 22:00,19.65197005
22.6,88.41,9/15/2023 22:00,18.95016122
22.48,88.39,9/15/2023 23:00,25.70349109
22.5,88.35,9/15/2023 23:00,24.89480938
22.51,88.34,9/15/2023 23:00,17.01783255
22.51,88.36,9/15/2023 23:00,16.90681475
22.51,88.37,9/15/2023 23:00,14.92947848
22.54,88.34,9/15/2023 23:00,18.91522727
22.54,88.35,9/15/2023 23:00,20.05712458
22.57,88.36,9/15/2023 23:00,21.68609458
22.57,88.42,9/15/2023 23:00,18.22052773
22.58,88.43,9/15/2023 23:00,15.81514219
22.59,88.36,9/15/2023 23:00,18.93125886
22.6,88.37,9/15/2023 23:00,19.67137749
22.6,88.41,9/15/2023 23:00,17.67072532
22.48,88.39,9/16/2023 0:00,26.22534708
22.5,88.35,9/16/2023 0:00,25.85777078
22.51,88.34,9/16/2023 0:00,17.99665363
22.51,88.36,9/16/2023 0:00,17.90678208
22.51,88.37,9/16/2023 0:00,15.53063289
22.54,88.34,9/16/2023 0:00,19.63321492
22.54,88.35,9/16/2023 0:00,20.69052724
22.57,88.36,9/16/2023 0:00,20.72055655
22.57,88.42,9/16/2023 0:00,17.74246981
22.58,88.43,9/16/2023 0:00,15.95032541
22.59,88.36,9/16/2023 0:00,19.43071353
22.6,88.37,9/16/2023 0:00,20.71006145
22.6,88.41,9/16/2023 0:00,18.2394066
22.48,88.39,9/16/2023 1:00,24.86145504
22.5,88.35,9/16/2023 1:00,25.39674201
22.51,88.34,9/16/2023 1:00,17.847532
22.51,88.36,9/16/2023 1:00,17.42989363
22.51,88.37,9/16/2023 1:00,14.94386542
22.54,88.34,9/16/2023 1:00,19.91293067
22.54,88.35,9/16/2023 1:00,20.27770342
22.57,88.36,9/16/2023 1:00,20.91046564
22.57,88.42,9/16/2023 1:00,16.74994024
22.58,88.43,9/16/2023 1:00,14.61416934
22.59,88.36,9/16/2023 1:00,18.48936571
22.6,88.37,9/16/2023 1:00,18.24618387
22.6,88.41,9/16/2023 1:00,17.55349761
22.48,88.39,9/16/2023 2:00,24.14317665
22.5,88.35,9/16/2023 2:00,24.18628491
22.51,88.34,9/16/2023 2:00,16.65293458
22.51,88.36,9/16/2023 2:00,16.3198812
22.51,88.37,9/16/2023 2:00,14.13571548
22.54,88.34,9/16/2023 2:00,19.05766043
22.54,88.35,9/16/2023 2:00,20.19955774
22.57,88.36,9/16/2023 2:00,19.43615988
22.57,88.42,9/16/2023 2:00,16.8070464
22.58,88.43,9/16/2023 2:00,14.65541581
22.59,88.36,9/16/2023 2:00,17.19300359
22.6,88.37,9/16/2023 2:00,16.73307273
22.6,88.41,9/16/2023 2:00,17.86435872
22.48,88.39,9/16/2023 3:00,23.56550535
22.5,88.35,9/16/2023 3:00,22.72586518
22.51,88.34,9/16/2023 3:00,15.2559536
22.51,88.36,9/16/2023 3:00,15.30881921
22.51,88.37,9/16/2023 3:00,13.26728329
22.54,88.34,9/16/2023 3:00,17.50726179
22.54,88.35,9/16/2023 3:00,17.84031517
22.57,88.36,9/16/2023 3:00,18.43877811
22.57,88.42,9/16/2023 3:00,17.35709347
22.58,88.43,9/16/2023 3:00,14.12171775
22.59,88.36,9/16/2023 3:00,16.19912952
22.6,88.37,9/16/2023 3:00,15.65461367
22.6,88.41,9/16/2023 3:00,16.8707298
22.48,88.39,9/16/2023 4:00,22.88908942
22.5,88.35,9/16/2023 4:00,22.60637548
22.51,88.34,9/16/2023 4:00,15.00429985
22.51,88.36,9/16/2023 4:00,15.231622
22.51,88.37,9/16/2023 4:00,14.1556896
22.54,88.34,9/16/2023 4:00,19.24618701
22.54,88.35,9/16/2023 4:00,37.04075347
22.57,88.36,9/16/2023 4:00,18.30906722
22.57,88.42,9/16/2023 4:00,16.06556021
22.58,88.43,9/16/2023 4:00,13.74475965
22.59,88.36,9/16/2023 4:00,17.3230764
22.6,88.37,9/16/2023 4:00,15.75296759
22.6,88.41,9/16/2023 4:00,16.45676577
22.48,88.39,9/16/2023 5:00,22.62748737
22.5,88.35,9/16/2023 5:00,22.24806141
22.51,88.34,9/16/2023 5:00,17.59060061
22.51,88.36,9/16/2023 5:00,17.73333778
22.51,88.37,9/16/2023 5:00,17.86958191
22.54,88.34,9/16/2023 5:00,22.51520613
22.54,88.35,9/16/2023 5:00,19.60231067
22.57,88.36,9/16/2023 5:00,23.96725519
22.57,88.42,9/16/2023 5:00,16.03927426
22.58,88.43,9/16/2023 5:00,13.3325547
22.59,88.36,9/16/2023 5:00,17.38175706
22.6,88.37,9/16/2023 5:00,16.91653963
22.6,88.41,9/16/2023 5:00,16.74238695
22.48,88.39,9/16/2023 6:00,27.92583092
22.5,88.35,9/16/2023 6:00,22.381337
22.51,88.34,9/16/2023 6:00,20.68963728
22.51,88.36,9/16/2023 6:00,20.18212736
22.51,88.37,9/16/2023 6:00,15.91476289
22.54,88.34,9/16/2023 6:00,23.20332901
22.54,88.35,9/16/2023 6:00,21.72837832
22.57,88.36,9/16/2023 6:00,31.03597889
22.57,88.42,9/16/2023 6:00,16.0264426
22.58,88.43,9/16/2023 6:00,14.53563222
22.59,88.36,9/16/2023 6:00,17.77043088
22.6,88.37,9/16/2023 6:00,17.69641902
22.6,88.41,9/16/2023 6:00,18.22036568
22.48,88.39,9/16/2023 7:00,27.34546773
22.5,88.35,9/16/2023 7:00,23.37953298
