lat,long,time,pm
22.46,88.31,10/16/2023 10:00,68.55691418
22.46,88.31,10/16/2023 11:00,70.05720617
22.46,88.31,10/16/2023 13:00,60.59786739
22.46,88.31,10/16/2023 14:00,66.71850972
22.46,88.31,10/16/2023 15:00,66.58944531
22.46,88.31,10/16/2023 16:00,60.20250633
22.46,88.31,10/16/2023 18:00,84.95221884
22.46,88.31,10/16/2023 19:00,76.4804752
22.46,88.31,10/16/2023 20:00,73.21896309
22.46,88.31,10/16/2023 21:00,119.8867837
22.46,88.31,10/16/2023 22:00,87.85275909
22.46,88.31,10/17/2023 5:00,116.5722734
22.46,88.31,10/17/2023 6:00,119.1623387
22.46,88.31,10/17/2023 7:00,121.4237432
22.46,88.31,10/17/2023 8:00,102.1646709
22.46,88.31,10/17/2023 11:00,70.80077656
22.46,88.31,10/17/2023 12:00,76.23395142
22.46,88.31,10/17/2023 13:00,71.39860194
22.46,88.31,10/17/2023 14:00,70.29762342
22.46,88.31,10/17/2023 15:00,75.00136616
22.46,88.31,10/17/2023 16:00,61.07218028
22.46,88.31,10/17/2023 19:00,89.73310364
22.46,88.31,10/17/2023 20:00,89.26050104
22.46,88.31,10/17/2023 22:00,103.463974
22.46,88.31,10/18/2023 5:00,106.4324345
22.46,88.31,10/18/2023 6:00,121.2159408
22.46,88.31,10/18/2023 7:00,111.7369446
22.46,88.31,10/18/2023 8:00,110.7233902
22.46,88.31,10/18/2023 9:00,72.31270889
22.46,88.31,10/18/2023 11:00,63.64152731
22.46,88.31,10/18/2023 12:00,67.66245463
22.46,88.31,10/18/2023 13:00,71.44228508
22.46,88.31,10/18/2023 14:00,61.01422501
22.46,88.31,10/18/2023 15:00,54.03992329
22.46,88.31,10/18/2023 16:00,58.60383481
22.46,88.31,10/18/2023 17:00,63.03514289
22.46,88.31,10/18/2023 19:00,77.18482767
22.46,88.31,10/18/2023 20:00,78.83260667
22.46,88.31,10/18/2023 22:00,73.07981574
22.46,88.31,10/19/2023 5:00,61.5470096
22.46,88.31,10/19/2023 6:00,95.14345485
22.46,88.31,10/19/2023 8:00,55.6472948
22.46,88.31,10/19/2023 12:00,41.37296333
22.46,88.31,10/19/2023 13:00,38.652923
22.46,88.31,10/19/2023 14:00,38.30449691
22.46,88.31,10/19/2023 15:00,35.3099979
22.46,88.31,10/19/2023 16:00,37.88422033
22.46,88.31,10/19/2023 19:00,48.33525191
